0.255182,0.3045	0.917694
0.230874,0.227759	0.945951
0.347361,0.316893	0.882564
0.255053,0.280096	0.92547
0.319687,0.272347	0.907539
5

0.327024,0.286466	0.900551
0.362588,0.15912	0.918265
0.405042,0.192319	0.893843
0.221184,0.244652	0.944046
0.318144,0.18339	0.930136
10

0.255182	0.3045	0.917694
0.255182	0.227759	0.939685
0.255182	0.316893	0.913488
0.255182	0.280096	0.925434
0.255182	0.272347	0.927744
0.255182	0.286466	0.923482
0.255182	0.15912	0.95371
0.255182	0.192319	0.947574
0.255182	0.244652	0.935429
0.255182	0.18339	0.949342
0.230874	0.3045	0.924109
0.230874	0.227759	0.945951
0.230874	0.316893	0.919933
0.230874	0.280096	0.931796
0.230874	0.272347	0.93409
0.230874	0.286466	0.929857
0.230874	0.15912	0.959884
0.230874	0.192319	0.953788
0.230874	0.244652	0.941723
0.230874	0.18339	0.955545
0.347361	0.3045	0.886916
0.347361	0.227759	0.909652
0.347361	0.316893	0.882564
0.347361	0.280096	0.894923
0.347361	0.272347	0.897311
0.347361	0.286466	0.892904
0.347361	0.15912	0.924133
0.347361	0.192319	0.917799
0.347361	0.244652	0.905255
0.347361	0.18339	0.919624
0.255053	0.3045	0.91773
0.255053	0.227759	0.93972
0.255053	0.316893	0.913525
0.255053	0.280096	0.92547
0.255053	0.272347	0.92778
0.255053	0.286466	0.923518
0.255053	0.15912	0.953745
0.255053	0.192319	0.947608
0.255053	0.244652	0.935464
0.255053	0.18339	0.949377
0.319687	0.3045	0.897263
0.319687	0.227759	0.919743
0.319687	0.316893	0.892961
0.319687	0.280096	0.905178
0.319687	0.272347	0.907539
0.319687	0.286466	0.903182
0.319687	0.15912	0.934067
0.319687	0.192319	0.927801
0.319687	0.244652	0.915394
0.319687	0.18339	0.929607
0.327024	0.3045	0.894615
0.327024	0.227759	0.91716
0.327024	0.316893	0.8903
0.327024	0.280096	0.902553
0.327024	0.272347	0.904922
0.327024	0.286466	0.900551
0.327024	0.15912	0.931524
0.327024	0.192319	0.92524
0.327024	0.244652	0.912798
0.327024	0.18339	0.927051
0.362588	0.3045	0.880801
0.362588	0.227759	0.90369
0.362588	0.316893	0.876418
0.362588	0.280096	0.888862
0.362588	0.272347	0.891267
0.362588	0.286466	0.88683
0.362588	0.15912	0.918265
0.362588	0.192319	0.91189
0.362588	0.244652	0.899264
0.362588	0.18339	0.913728
0.405042	0.3045	0.862103
0.405042	0.227759	0.885476
0.405042	0.316893	0.857625
0.405042	0.280096	0.870338
0.405042	0.272347	0.872793
0.405042	0.286466	0.868262
0.405042	0.15912	0.900345
0.405042	0.192319	0.893843
0.405042	0.244652	0.880958
0.405042	0.18339	0.895717
0.221184	0.3045	0.926476
0.221184	0.227759	0.948264
0.221184	0.316893	0.922311
0.221184	0.280096	0.934143
0.221184	0.272347	0.936432
0.221184	0.286466	0.93221
0.221184	0.15912	0.962163
0.221184	0.192319	0.956081
0.221184	0.244652	0.944046
0.221184	0.18339	0.957834
0.318144	0.3045	0.897811
0.318144	0.227759	0.920277
0.318144	0.316893	0.893512
0.318144	0.280096	0.905721
0.318144	0.272347	0.908081
0.318144	0.286466	0.903727
0.318144	0.15912	0.934594
0.318144	0.192319	0.928331
0.318144	0.244652	0.915931
0.318144	0.18339	0.930136
----------
0.255182,0.3045,
0.255182,0.227759,
0.255182,0.316893,
0.255182,0.280096,
0.255182,0.272347,
0.255182,0.286466,
0.255182,0.15912,
0.255182,0.192319,
0.255182,0.244652,
0.255182,0.18339,
0.230874,0.3045,
0.230874,0.227759,
0.230874,0.316893,
0.230874,0.280096,
0.230874,0.272347,
0.230874,0.286466,
0.230874,0.15912,
0.230874,0.192319,
0.230874,0.244652,
0.230874,0.18339,
0.347361,0.3045,
0.347361,0.227759,
0.347361,0.316893,
0.347361,0.280096,
0.347361,0.272347,
0.347361,0.286466,
0.347361,0.15912,
0.347361,0.192319,
0.347361,0.244652,
0.347361,0.18339,
0.255053,0.3045,
0.255053,0.227759,
0.255053,0.316893,
0.255053,0.280096,
0.255053,0.272347,
0.255053,0.286466,
0.255053,0.15912,
0.255053,0.192319,
0.255053,0.244652,
0.255053,0.18339,
0.319687,0.3045,
0.319687,0.227759,
0.319687,0.316893,
0.319687,0.280096,
0.319687,0.272347,
0.319687,0.286466,
0.319687,0.15912,
0.319687,0.192319,
0.319687,0.244652,
0.319687,0.18339,
0.327024,0.3045,
0.327024,0.227759,
0.327024,0.316893,
0.327024,0.280096,
0.327024,0.272347,
0.327024,0.286466,
0.327024,0.15912,
0.327024,0.192319,
0.327024,0.244652,
0.327024,0.18339,
0.362588,0.3045,
0.362588,0.227759,
0.362588,0.316893,
0.362588,0.280096,
0.362588,0.272347,
0.362588,0.286466,
0.362588,0.15912,
0.362588,0.192319,
0.362588,0.244652,
0.362588,0.18339,
0.405042,0.3045,
0.405042,0.227759,
0.405042,0.316893,
0.405042,0.280096,
0.405042,0.272347,
0.405042,0.286466,
0.405042,0.15912,
0.405042,0.192319,
0.405042,0.244652,
0.405042,0.18339,
0.221184,0.3045,
0.221184,0.227759,
0.221184,0.316893,
0.221184,0.280096,
0.221184,0.272347,
0.221184,0.286466,
0.221184,0.15912,
0.221184,0.192319,
0.221184,0.244652,
0.221184,0.18339,
0.318144,0.3045,
0.318144,0.227759,
0.318144,0.316893,
0.318144,0.280096,
0.318144,0.272347,
0.318144,0.286466,
0.318144,0.15912,
0.318144,0.192319,
0.318144,0.244652,
0.318144,0.18339,
----------
10 0 0.917694 1 0.939685 2 0.913488 3 0.925434 4 0.927744 5 0.923482 6 0.95371 7 0.947574 8 0.935429 9 0.949342
10 0 0.924109 1 0.945951 2 0.919933 3 0.931796 4 0.93409 5 0.929857 6 0.959884 7 0.953788 8 0.941723 9 0.955545
