0.307547	0.255318	0.916639
0.391147	0.24542	0.887002
0.272907	0.256906	0.927104
0.319468	0.25133	0.913659
0.299186	0.332158	0.894516
0.324756	0.426154	0.844349
0.400553	0.244855	0.882951
0.35389	0.300347	0.88575
0.184903	0.351104	0.917898
0.367446	0.247538	0.896498


0.501184	0.803121	0.322196
0.267255	0.947051	0.177959
0.434987	0.87157	0.22617
0.298064	0.88836	0.349248
0.420381	0.882791	0.209665
0.39868	0.864806	0.30523
0.438334	0.833889	0.335397
0.156246	0.959262	0.23538
0.299813	0.904436	0.303493
0.321385	0.932219	0.16637


0.932743	0.215417	0.289111
0.880535	0.344801	0.325222
0.859012	0.329717	0.391644
0.920497	0.282599	0.269856
0.89332	0.393506	0.2171
0.891739	0.230445	0.389482
0.883999	0.343904	0.316663
0.89417	0.330355	0.302203
0.928743	0.125732	0.348751
0.895236	0.321843	0.308171


0.591862	0.515243	0.619858
0.485558	0.625117	0.611116
0.511588	0.583698	0.630535
0.4859	0.647058	0.587552
0.457709	0.708075	0.53771
0.560641	0.619636	0.549302
0.44529	0.563905	0.695506
0.537459	0.622754	0.568607
0.576637	0.583742	0.571607
0.490666	0.564346	0.663898


